,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__class_weight,param_clf__estimator__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,256.212975692749,3.8068207396948672,8.436064052581788,0.10291762344912324,balanced,100,"{'clf__estimator__class_weight': 'balanced', 'clf__estimator__n_estimators': 100}",0.4773502595397487,0.4857685212904459,0.4826538165961136,0.48754200779407214,0.48735592142070105,0.48413410532821627,0.003817775061479418,6
1,476.90742378234864,4.1412308940683795,13.346457576751709,0.09836475174938673,balanced,200,"{'clf__estimator__class_weight': 'balanced', 'clf__estimator__n_estimators': 200}",0.48545948363817787,0.4887555911193876,0.48323190426065693,0.4884878567218467,0.48930225743229655,0.48704741863447315,0.00233052357272791,2
2,715.1468061923981,4.304868759657506,18.50157413482666,0.21729147368023563,balanced,300,"{'clf__estimator__class_weight': 'balanced', 'clf__estimator__n_estimators': 300}",0.4831524021499095,0.49205577518463545,0.47975691753623084,0.49209238636389097,0.4904712136335966,0.4875057389736527,0.005089793295064348,1
3,244.0662905693054,2.3956940463470837,8.1090576171875,0.052649444043840816,balanced_subsample,100,"{'clf__estimator__class_weight': 'balanced_subsample', 'clf__estimator__n_estimators': 100}",0.4803623304278264,0.484748039850612,0.4802643938616048,0.48958212487862324,0.487061590820056,0.4844036959677445,0.003673297186282841,5
4,488.81078720092773,3.5557557156148154,13.33875913619995,0.056893699687539954,balanced_subsample,200,"{'clf__estimator__class_weight': 'balanced_subsample', 'clf__estimator__n_estimators': 200}",0.4818639527730282,0.4888975102255571,0.4829348900536689,0.4894819558622685,0.48868283647035476,0.4863722290769755,0.003271886516331779,4
5,733.0346271514893,3.57613983404559,18.456457805633544,0.10480385455676727,balanced_subsample,300,"{'clf__estimator__class_weight': 'balanced_subsample', 'clf__estimator__n_estimators': 300}",0.4821233090561965,0.49139454441823743,0.4809451917236922,0.4899151637794737,0.48852600773245924,0.4865808433420118,0.004235640598754429,3
